Date,Consumption [kW],MCB 1102 [kW],MCB 1202 [kW],MCB 1201 [kW],MCB 1101 [kW]
2025-07-30 17:30:00,0,"2,275","0,001","0,001","4,195"
2025-07-30 17:25:00,0,"1,742","0,001","0,001","4,06"
2025-07-30 17:20:00,0,"1,362","0,001","0,001","3,959"
2025-07-30 17:15:00,0,"1,32","0,001","0,001","3,95"
2025-07-30 17:10:00,0,"1,37","0,001","0,001","3,947"
2025-07-30 17:05:00,0,"1,364","0,001","0,001","3,936"
2025-07-30 17:00:00,0,"1,319","0,001","0,001","3,946"
2025-07-30 16:55:00,0,"1,34","0,001","0,001","3,926"
2025-07-30 16:50:00,0,"1,344","0,001","0,001","3,911"
2025-07-30 16:45:00,0,"1,336","0,001","0,001","3,901"
2025-07-30 16:40:00,0,"1,232","0,001","0,001","3,893"
2025-07-30 16:35:00,0,"1,235","0,001","0,001","3,896"
2025-07-30 16:30:00,0,"1,236","0,001","0,001","3,901"
2025-07-30 16:25:00,0,"1,231","0,001","0,001","3,894"
2025-07-30 16:20:00,0,"1,23","0,001","0,001","3,892"
2025-07-30 16:15:00,0,"1,312","0,001","0,001","3,884"
2025-07-30 16:10:00,0,"1,321","0,001","0,001","3,882"
2025-07-30 16:05:00,0,"1,314","0,001","0,001","3,869"
2025-07-30 16:00:00,0,"1,31","0,001","0,001","3,862"
2025-07-30 15:55:00,0,"1,309","0,001","0,001","3,851"
2025-07-30 15:50:00,0,"1,316","0,001","0,001","3,848"
2025-07-30 15:45:00,0,"1,332","0,001","0,001","3,845"
2025-07-30 15:40:00,0,"1,264","0,001","0,001","3,841"
2025-07-30 15:35:00,0,"1,309","0,001","0,001","3,842"
2025-07-30 15:30:00,0,"1,312","0,001","0,001","3,845"
2025-07-30 15:25:00,0,"1,308","0,001","0,001","3,84"
2025-07-30 15:20:00,0,"1,303","0,001","0,001","3,834"
2025-07-30 15:15:00,0,"1,306","0,001","0,001","3,839"
2025-07-30 15:10:00,0,"1,334","0,001","0,001","3,85"
2025-07-30 15:05:00,0,"1,235","0,001","0,001","3,85"
2025-07-30 15:00:00,0,"1,222","0,001","0,001","3,858"
2025-07-30 14:55:00,0,"1,214","0,001","0,001","3,845"
2025-07-30 14:50:00,0,"1,204","0,001","0,001","3,818"
2025-07-30 14:45:00,0,"1,202","0,001","0,001","3,81"
2025-07-30 14:40:00,0,"1,201","0,001","0,001","3,803"
2025-07-30 14:35:00,0,"1,201","0,001","0,001","3,799"
2025-07-30 14:30:00,0,"1,199","0,001","0,001","3,794"
2025-07-30 14:25:00,0,"1,196","0,001","0,001","3,785"
2025-07-30 14:20:00,0,"1,081","0,001","0,001","3,338"
2025-07-30 14:15:00,0,"1,139","0,001","0,001","3,551"
2025-07-30 14:10:00,0,"1,169","0,001","0,001","3,64"
2025-07-30 14:05:00,0,"1,175","0,001","0,001","3,641"
2025-07-30 14:00:00,0,"1,174","0,001","0,001","3,638"
2025-07-30 13:55:00,0,"1,204","0,001","0,001","3,772"
2025-07-30 13:50:00,0,"1,207","0,001","0,001","3,766"
2025-07-30 13:45:00,0,"1,001","0,001","0,001","3,106"
2025-07-30 13:40:00,0,"1,006","0,001","0,001","3,115"
2025-07-30 13:35:00,0,"1,01","0,001","0,001","3,115"
2025-07-30 13:30:00,0,"0,751","0,001","0,001","3,118"
2025-07-30 13:25:00,0,"0,33","0,001","0,001","3,126"
2025-07-30 13:20:00,0,"0,044","0,001","0,001","0,775"
2025-07-30 13:15:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 13:10:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 13:05:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 13:00:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 12:55:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 12:50:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 12:45:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 12:40:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 12:35:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 12:30:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 12:25:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 12:20:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 12:15:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 12:10:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 12:05:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 12:00:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 11:55:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 11:50:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 11:45:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 11:40:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 11:35:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 11:30:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 11:25:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 11:20:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 11:15:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 11:10:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 11:05:00,0,"0,046","0,001","0,001","0,001"
2025-07-30 11:00:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 10:55:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 10:50:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 10:45:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 10:40:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 10:35:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 10:30:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 10:25:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 10:20:00,0,"0,044","0,001","0,001","0,001"
2025-07-30 10:15:00,0,"0,059","0,001","0,001","0,001"
2025-07-30 10:10:00,0,"0,046","0,001","0,001","0,001"
2025-07-30 10:05:00,0,"0,086","0,001","0,001","0,001"
2025-07-30 10:00:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 09:55:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 09:50:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 09:45:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 09:40:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 09:35:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 09:30:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 09:25:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 09:20:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 09:15:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 09:10:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 09:05:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 09:00:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 08:55:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 08:50:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 08:45:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 08:40:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 08:35:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 08:30:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 08:25:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 08:20:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 08:15:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 08:10:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 08:05:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 08:00:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 07:55:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 07:50:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 07:45:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 07:40:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 07:35:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 07:30:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 07:25:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 07:20:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 07:15:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 07:10:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 07:05:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 07:00:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 06:55:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 06:50:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 06:45:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 06:40:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 06:35:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 06:30:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 06:25:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 06:20:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 06:15:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 06:10:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 06:05:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 06:00:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 05:55:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 05:50:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 05:45:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 05:40:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 05:35:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 05:30:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 05:25:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 05:20:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 05:15:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 05:10:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 05:05:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 05:00:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 04:55:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 04:50:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 04:45:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 04:40:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 04:35:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 04:30:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 04:25:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 04:20:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 04:15:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 04:10:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 04:05:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 04:00:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 03:55:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 03:50:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 03:45:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 03:40:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 03:35:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 03:30:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 03:25:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 03:20:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 03:15:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 03:10:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 03:05:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 03:00:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 02:55:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 02:50:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 02:45:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 02:40:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 02:35:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 02:30:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 02:25:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 02:20:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 02:15:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 02:10:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 02:05:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 02:00:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 01:55:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 01:50:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 01:45:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 01:40:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 01:35:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 01:30:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 01:25:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 01:20:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 01:15:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 01:10:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 01:05:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 01:00:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 00:55:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 00:50:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 00:45:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 00:40:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 00:35:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 00:30:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 00:25:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 00:20:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 00:15:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 00:10:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 00:05:00,0,"0,005","0,001","0,001","0,001"
2025-07-30 00:00:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 23:55:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 23:50:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 23:45:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 23:40:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 23:35:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 23:30:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 23:25:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 23:20:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 23:15:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 23:10:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 23:05:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 23:00:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 22:55:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 22:50:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 22:45:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 22:40:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 22:35:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 22:30:00,0,"0,005","0,001","0,001","0,001"
2025-07-29 22:25:00,0,"0,005","0,001","0,001","0,001"
