Date,Consumption [kW],Production [kW],Always on [kW],Import [kW],Export [kW]
2025-06-23 15:40:00,"37,14","0,091","4,736","37,049",0
2025-06-23 15:35:00,"32,756","0,117","4,736","32,638",0
2025-06-23 15:30:00,"35,789","0,137","4,736","35,652",0
2025-06-23 15:25:00,"34,302","0,151","4,736","34,15",0
2025-06-23 15:20:00,"34,592","0,187","4,736","34,405",0
2025-06-23 15:15:00,"34,655","0,198","4,736","34,457",0
2025-06-23 15:10:00,"36,394","0,211","4,736","36,184",0
2025-06-23 15:05:00,"40,409","0,184","4,736","40,224",0
2025-06-23 15:00:00,"37,378","0,031","4,736","37,347",0
2025-06-23 14:55:00,"38,153","-0,016","4,736","38,169",0
2025-06-23 14:50:00,"35,889","-0,02","4,736","35,909",0
2025-06-23 14:45:00,"38,288","-0,012","4,736","38,3",0
2025-06-23 14:40:00,"38,855","-0,023","4,736","38,878",0
2025-06-23 14:35:00,"38,3","0,968","4,736","37,332",0
2025-06-23 14:30:00,"39,753","1,923","4,736","37,83",0
2025-06-23 14:25:00,"38,684","1,961","4,736","36,723",0
2025-06-23 14:20:00,"39,627","2,094","4,736","37,533",0
2025-06-23 14:15:00,"38,661","2,489","4,736","36,172",0
2025-06-23 14:10:00,"40,135","2,791","4,736","37,344",0
2025-06-23 14:05:00,"41,036","3,287","4,736","37,749",0
2025-06-23 14:00:00,"44,104","3,721","4,736","40,383",0
2025-06-23 13:55:00,"43,109","4,843","4,736","38,266",0
2025-06-23 13:50:00,"41,796","6,119","4,736","35,677",0
2025-06-23 13:45:00,"44,464","7,753","4,736","36,711",0
2025-06-23 13:40:00,"43,625","8,215","4,736","35,41",0
2025-06-23 13:35:00,"41,211","5,258","4,736","35,952",0
2025-06-23 13:30:00,"40,286","4,01","4,736","36,276",0
2025-06-23 13:25:00,"40,131","3,429","4,736","36,702",0
2025-06-23 13:20:00,"37,315","3,198","4,736","34,117",0
2025-06-23 13:15:00,"40,507","4,766","4,736","35,742",0
2025-06-23 13:10:00,"43,651","7,672","4,736","35,978",0
2025-06-23 13:05:00,"47,308","11,443","4,736","35,865",0
2025-06-23 13:00:00,"46,901","12,093","4,736","34,808",0
2025-06-23 12:55:00,"46,116","10,645","4,736","35,471",0
2025-06-23 12:50:00,"47,192","12,831","4,736","34,36",0
2025-06-23 12:45:00,"49,16","14,121","4,736","35,039",0
2025-06-23 12:40:00,"51,821","13,827","4,736","37,994",0
2025-06-23 12:35:00,"50,342","11,468","4,736","38,874",0
2025-06-23 12:30:00,"51,101","12,534","4,736","38,568",0
2025-06-23 12:25:00,"50,352","11,818","4,736","38,533",0
2025-06-23 12:20:00,"47,883","11,611","4,736","36,272",0
2025-06-23 12:15:00,"45,787","9,794","4,736","35,993",0
2025-06-23 12:10:00,"43,646","7,897","4,736","35,748",0
2025-06-23 12:05:00,"44,877","7,867","4,736","37,009",0
2025-06-23 12:00:00,"47,854","8,474","4,736","39,38",0
2025-06-23 11:55:00,"46,88","8,468","4,736","38,412",0
2025-06-23 11:50:00,"48,729","9,966","4,736","38,763",0
2025-06-23 11:45:00,"55,673","10,266","4,736","45,407",0
2025-06-23 11:40:00,"54,377","9,434","4,736","44,943",0
2025-06-23 11:35:00,"51,223","6,565","4,736","44,658",0
2025-06-23 11:30:00,"46,188","5,855","4,736","40,333",0
2025-06-23 11:25:00,"42,947","5,638","4,736","37,309",0
2025-06-23 11:20:00,"41,607","4,885","4,736","36,721",0
2025-06-23 11:15:00,"44,815","7,053","4,736","37,762",0
2025-06-23 11:10:00,"47,263","8,921","4,736","38,342",0
2025-06-23 11:05:00,"46,618","7,9","4,736","38,718",0
2025-06-23 11:00:00,"44,973","6,112","4,736","38,862",0
2025-06-23 10:55:00,"43,822","5,891","4,736","37,931",0
2025-06-23 10:50:00,"40,288","4,465","4,736","35,823",0
2025-06-23 10:45:00,"40,92","4,297","4,736","36,624",0
2025-06-23 10:40:00,"41,461","4,662","4,736","36,799",0
2025-06-23 10:35:00,"40,846","4,75","4,736","36,095",0
2025-06-23 10:30:00,"43,176","4,853","4,736","38,323",0
2025-06-23 10:25:00,"44,088","6,799","4,736","37,289",0
2025-06-23 10:20:00,"47,882","10,593","4,736","37,29",0
2025-06-23 10:15:00,"47,523","10,075","4,736","37,448",0
2025-06-23 10:10:00,"50,905","10,38","4,736","40,525",0
2025-06-23 10:05:00,"48,498","9,587","4,736","38,911",0
2025-06-23 10:00:00,"45,459","6,275","4,736","39,184",0
2025-06-23 09:55:00,"43,035","5,473","4,736","37,562",0
2025-06-23 09:50:00,"41,272","4,95","4,736","36,323",0
2025-06-23 09:45:00,"39,944","4,393","4,736","35,551",0
2025-06-23 09:40:00,"41,676","3,921","4,736","37,754",0
2025-06-23 09:35:00,"43,297","3,751","4,736","39,546",0
2025-06-23 09:30:00,"41,532","3,596","4,736","37,936",0
2025-06-23 09:25:00,"40,449","3,554","4,736","36,895",0
2025-06-23 09:20:00,"39,298","3,551","4,736","35,747",0
2025-06-23 09:15:00,"40,685","3,808","4,736","36,877",0
2025-06-23 09:10:00,"43,179","4,205","4,736","38,973",0
2025-06-23 09:05:00,"42,415","4,463","4,736","37,952",0
2025-06-23 09:00:00,"43,269","4,728","4,736","38,541",0
2025-06-23 08:55:00,"44,684","4,937","4,736","39,747",0
2025-06-23 08:50:00,"45,286","5,195","4,736","40,091",0
2025-06-23 08:45:00,"45,142","5,185","4,736","39,957",0
2025-06-23 08:40:00,"43,348","4,924","4,736","38,424",0
2025-06-23 08:35:00,"42,458","4,907","4,736","37,551",0
2025-06-23 08:30:00,"38,854","5,071","4,736","33,783",0
2025-06-23 08:25:00,"36,513","4,792","4,736","31,721",0
2025-06-23 08:20:00,"37,069","4,463","4,736","32,607",0
2025-06-23 08:15:00,"35,236","4,027","4,736","31,209",0
2025-06-23 08:10:00,"31,975","3,551","4,736","28,424",0
2025-06-23 08:05:00,"29,672","3,095","4,736","26,577",0
2025-06-23 08:00:00,"27,366","2,715","4,736","24,651",0
2025-06-23 07:55:00,"24,174","2,411","4,736","21,764",0
2025-06-23 07:50:00,"20,554","2,143","4,736","18,411",0
2025-06-23 07:45:00,"20,838","1,963","4,736","18,875",0
2025-06-23 07:40:00,"19,307","1,88","4,736","17,427",0
2025-06-23 07:35:00,"20,21","1,785","4,736","18,426",0
2025-06-23 07:30:00,"18,112","1,69","4,736","16,422",0
2025-06-23 07:25:00,"15,963","1,587","4,736","14,376",0
2025-06-23 07:20:00,"12,993","1,449","4,736","11,544",0
2025-06-23 07:15:00,"13,544","1,297","4,736","12,247",0
2025-06-23 07:10:00,"13,534","1,161","4,736","12,373",0
2025-06-23 07:05:00,"12,973","1,059","4,736","11,913",0
2025-06-23 07:00:00,"10,872","1,029","4,736","9,843",0
2025-06-23 06:55:00,"15,609","1,044","4,736","14,565",0
2025-06-23 06:50:00,"16,013","1,034","4,736","14,978",0
2025-06-23 06:45:00,"13,072","0,914","4,736","12,158",0
2025-06-23 06:40:00,"9,564","0,793","4,736","8,771",0
2025-06-23 06:35:00,"6,834","0,712","4,736","6,122",0
2025-06-23 06:30:00,"6,498","0,669","4,736","5,829",0
2025-06-23 06:25:00,"6,534","0,646","4,736","5,888",0
2025-06-23 06:20:00,"6,373","0,648","4,736","5,725",0
2025-06-23 06:15:00,"7,193","0,814","4,736","6,378",0
2025-06-23 06:10:00,"6,744","0,85","4,736","5,894",0
2025-06-23 06:05:00,"6,859","0,786","4,736","6,074",0
2025-06-23 06:00:00,"7,482","0,677","4,736","6,804",0
2025-06-23 05:55:00,"6,352","0,577","4,275","5,775",0
2025-06-23 05:50:00,"5,54","0,38","4,267","5,16",0
2025-06-23 05:45:00,"5,305","0,22","4,267","5,085",0
2025-06-23 05:40:00,"17,442","0,052","4,267","17,39",0
2025-06-23 05:35:00,"25,465","-0,016","4,267","25,481",0
2025-06-23 05:30:00,"23,157","-0,014","4,267","23,171",0
2025-06-23 05:25:00,"25,391","-0,017","4,267","25,408",0
2025-06-23 05:20:00,"27,519","-0,018","4,267","27,537",0
2025-06-23 05:15:00,"32,397","-0,018","4,267","32,415",0
2025-06-23 05:10:00,"39,508","-0,018","4,267","39,526",0
2025-06-23 05:05:00,"31,922","-0,018","4,267","31,94",0
2025-06-23 05:00:00,"14,435","-0,018","4,267","14,453",0
2025-06-23 04:55:00,"6,424","-0,018","4,267","6,442",0
2025-06-23 04:50:00,"7,021","-0,018","4,267","7,039",0
2025-06-23 04:45:00,"7,219","-0,018","4,267","7,237",0
2025-06-23 04:40:00,"7,338","-0,018","4,267","7,356",0
2025-06-23 04:35:00,"8,599","-0,018","4,267","8,617",0
2025-06-23 04:30:00,"8,366","-0,018","4,267","8,384",0
2025-06-23 04:25:00,"8,445","-0,018","4,267","8,463",0
2025-06-23 04:20:00,"7,957","-0,018","4,267","7,975",0
2025-06-23 04:15:00,"7,981","-0,018","4,267","7,999",0
2025-06-23 04:10:00,"7,411","-0,018","4,267","7,429",0
2025-06-23 04:05:00,"6,953","-0,018","4,267","6,971",0
2025-06-23 04:00:00,"6,329","-0,018","4,267","6,347",0
2025-06-23 03:55:00,"6,062","-0,018","4,267","6,08",0
2025-06-23 03:50:00,"5,97","-0,018","4,267","5,988",0
2025-06-23 03:45:00,"5,984","-0,018","4,267","6,002",0
2025-06-23 03:40:00,"5,871","-0,018","4,267","5,889",0
2025-06-23 03:35:00,"5,819","-0,018","4,267","5,837",0
2025-06-23 03:30:00,"6,075","-0,018","4,267","6,093",0
2025-06-23 03:25:00,"5,961","-0,018","4,267","5,979",0
2025-06-23 03:20:00,"5,664","-0,018","4,267","5,682",0
2025-06-23 03:15:00,"5,816","-0,018","4,267","5,834",0
2025-06-23 03:10:00,"5,832","-0,018","4,267","5,85",0
2025-06-23 03:05:00,"5,876","-0,018","4,267","5,894",0
2025-06-23 03:00:00,"6,05","-0,018","4,267","6,069",0
2025-06-23 02:55:00,"6,145","-0,018","4,267","6,163",0
2025-06-23 02:50:00,"5,784","-0,018","4,267","5,803",0
2025-06-23 02:45:00,"5,787","-0,018","4,267","5,806",0
2025-06-23 02:40:00,"5,68","-0,018","4,267","5,699",0
2025-06-23 02:35:00,"5,814","-0,018","4,267","5,833",0
2025-06-23 02:30:00,"5,973","-0,018","4,267","5,992",0
2025-06-23 02:25:00,"5,928","-0,018","4,267","5,946",0
2025-06-23 02:20:00,"6,203","-0,018","4,267","6,221",0
2025-06-23 02:15:00,"6,025","-0,018","4,267","6,043",0
2025-06-23 02:10:00,"6,113","-0,018","4,267","6,131",0
2025-06-23 02:05:00,"6,388","-0,018","4,267","6,406",0
2025-06-23 02:00:00,"5,871","-0,018","4,267","5,889",0
2025-06-23 01:55:00,"6,028","-0,018","4,267","6,046",0
2025-06-23 01:50:00,"6,214","-0,018","4,267","6,232",0
2025-06-23 01:45:00,"6,102","-0,018","4,267","6,12",0
2025-06-23 01:40:00,"5,991","-0,018","4,267","6,009",0
2025-06-23 01:35:00,"6,136","-0,018","4,267","6,154",0
2025-06-23 01:30:00,"6,223","-0,018","4,267","6,241",0
2025-06-23 01:25:00,"6,313","-0,018","4,267","6,331",0
2025-06-23 01:20:00,"6,089","-0,018","4,267","6,107",0
2025-06-23 01:15:00,"6,105","-0,018","4,267","6,123",0
2025-06-23 01:10:00,"5,968","-0,018","4,267","5,987",0
2025-06-23 01:05:00,"5,814","-0,018","4,267","5,832",0
2025-06-23 01:00:00,"5,733","-0,018","4,267","5,752",0
2025-06-23 00:55:00,"5,948","-0,018","4,267","5,966",0
2025-06-23 00:50:00,"6,323","-0,018","4,267","6,341",0
2025-06-23 00:45:00,"5,907","-0,018","4,267","5,926",0
2025-06-23 00:40:00,"5,99","-0,018","4,267","6,009",0
2025-06-23 00:35:00,"6,248","-0,018","4,267","6,266",0
2025-06-23 00:30:00,"5,933","-0,018","4,267","5,952",0
2025-06-23 00:25:00,"6,229","-0,018","4,267","6,247",0
2025-06-23 00:20:00,"6,281","-0,018","4,267","6,3",0
2025-06-23 00:15:00,"5,991","-0,018","4,267","6,01",0
2025-06-23 00:10:00,"6,263","-0,018","4,267","6,281",0
2025-06-23 00:05:00,"6,098","-0,018","4,267","6,116",0
2025-06-23 00:00:00,"6,034","-0,018","4,267","6,052",0
2025-06-22 23:55:00,"6,2","-0,018","4,267","6,218",0
2025-06-22 23:50:00,"6,109","-0,018","4,267","6,128",0
2025-06-22 23:45:00,"6,118","-0,018","4,267","6,136",0
2025-06-22 23:40:00,"6,167","-0,018","4,267","6,185",0
2025-06-22 23:35:00,"6,074","-0,018","4,267","6,092",0
2025-06-22 23:30:00,"6,026","-0,018","4,267","6,044",0
2025-06-22 23:25:00,"6,139","-0,018","4,267","6,158",0
2025-06-22 23:20:00,"6,307","-0,018","4,267","6,325",0
2025-06-22 23:15:00,"6,092","-0,018","4,267","6,11",0
2025-06-22 23:10:00,"5,931","-0,018","4,267","5,949",0
2025-06-22 23:05:00,"6,139","-0,018","4,267","6,157",0
2025-06-22 23:00:00,"6,115","-0,018","4,267","6,133",0
2025-06-22 22:55:00,"6,278","-0,018","4,267","6,296",0
2025-06-22 22:50:00,"6,217","-0,018","4,267","6,235",0
2025-06-22 22:45:00,"6,04","-0,018","4,267","6,058",0
2025-06-22 22:40:00,"5,942","-0,018","4,267","5,96",0
2025-06-22 22:35:00,"5,677","-0,018","4,267","5,695",0
2025-06-22 22:30:00,"6,017","-0,018","4,267","6,035",0
2025-06-22 22:25:00,"5,973","-0,018","4,267","5,991",0
2025-06-22 22:20:00,"5,958","-0,018","4,267","5,976",0
2025-06-22 22:15:00,"6,541","-0,018","4,267","6,559",0
2025-06-22 22:10:00,"6,191","-0,018","4,267","6,209",0
2025-06-22 22:05:00,"6,358","-0,018","4,267","6,377",0
2025-06-22 22:00:00,"6,234","-0,018","4,267","6,252",0
2025-06-22 21:55:00,"6,37","-0,018","4,267","6,388",0
2025-06-22 21:50:00,"6,407","-0,018","4,267","6,425",0
2025-06-22 21:45:00,"6,189","-0,018","4,267","6,207",0
2025-06-22 21:40:00,"6,234","-0,018","4,267","6,252",0
2025-06-22 21:35:00,"6,317","-0,018","4,267","6,335",0
2025-06-22 21:30:00,"6,102","-0,018","4,267","6,12",0
2025-06-22 21:25:00,"6,149","-0,018","4,267","6,167",0
2025-06-22 21:20:00,"6,312","-0,018","4,267","6,33",0
2025-06-22 21:15:00,"6,614","-0,018","4,267","6,632",0
2025-06-22 21:10:00,"6,379","-0,018","4,267","6,397",0
2025-06-22 21:05:00,"6,564","-0,019","4,267","6,583",0
2025-06-22 21:00:00,"6,684","-0,018","4,267","6,702",0
2025-06-22 20:55:00,"6,322","-0,018","4,267","6,34",0
2025-06-22 20:50:00,"6,275","-0,018","4,267","6,293",0
2025-06-22 20:45:00,"6,47","-0,018","4,267","6,488",0
2025-06-22 20:40:00,"6,789","-0,018","4,267","6,807",0
2025-06-22 20:35:00,"7,84","-0,018","4,267","7,858",0
2025-06-22 20:30:00,"9,57","-0,018","4,267","9,589",0
2025-06-22 20:25:00,"10,203","-0,018","4,267","10,221",0
2025-06-22 20:20:00,"10,753","-0,018","4,267","10,771",0
2025-06-22 20:15:00,"8,403","-0,018","4,267","8,421",0
2025-06-22 20:10:00,"8,208","-0,018","4,267","8,226",0
2025-06-22 20:05:00,"9,392","-0,018","4,267","9,41",0
2025-06-22 20:00:00,"10,822","-0,018","4,267","10,84",0
2025-06-22 19:55:00,"14,744","-0,018","4,267","14,762",0
2025-06-22 19:50:00,"16,228","-0,018","4,267","16,246",0
2025-06-22 19:45:00,"15,633","-0,018","4,267","15,652",0
2025-06-22 19:40:00,"16,796","-0,018","4,267","16,814",0
2025-06-22 19:35:00,"17,294","-0,018","4,267","17,312",0
2025-06-22 19:30:00,"15,942","-0,018","4,267","15,96",0
2025-06-22 19:25:00,"15,555","-0,018","4,267","15,573",0
2025-06-22 19:20:00,"17,636","-0,018","4,267","17,654",0
2025-06-22 19:15:00,"15,895","-0,018","4,267","15,913",0
2025-06-22 19:10:00,"15,671","-0,018","4,267","15,689",0
2025-06-22 19:05:00,"16,309","-0,018","4,267","16,327",0
2025-06-22 19:00:00,"15,752","-0,018","4,267","15,77",0
2025-06-22 18:55:00,"16,415","-0,018","4,267","16,433",0
2025-06-22 18:50:00,"17,407","-0,018","4,267","17,425",0
2025-06-22 18:45:00,"16,847","-0,018","4,267","16,865",0
2025-06-22 18:40:00,"16,675","-0,018","4,267","16,693",0
2025-06-22 18:35:00,"17,618","-0,018","4,267","17,636",0
2025-06-22 18:30:00,"17,229","-0,018","4,267","17,247",0
2025-06-22 18:25:00,"18,234","-0,018","4,267","18,252",0
2025-06-22 18:20:00,"18,627","-0,017","4,267","18,644",0
2025-06-22 18:15:00,"18,351","-0,014","4,267","18,365",0
2025-06-22 18:10:00,"18,571","-0,012","4,267","18,582",0
2025-06-22 18:05:00,"18,382","-0,053","4,267","18,435",0
2025-06-22 18:00:00,"18,008","0,034","4,267","17,974",0
2025-06-22 17:55:00,"18,503","0,14","4,267","18,362",0
2025-06-22 17:50:00,"18,88","0,216","4,267","18,663",0
2025-06-22 17:45:00,"19,206","0,257","4,267","18,949",0
2025-06-22 17:40:00,"18,928","0,334","4,267","18,594",0
2025-06-22 17:35:00,"17,504","0,421","4,267","17,084",0
2025-06-22 17:30:00,"18,929","0,42","4,267","18,508",0
2025-06-22 17:25:00,"19,557","0,448","4,267","19,109",0
2025-06-22 17:20:00,"18,636","0,58","4,267","18,056",0
2025-06-22 17:15:00,"16,441","0,755","4,267","15,686",0
2025-06-22 17:10:00,"14,781","0,915","4,267","13,866",0
2025-06-22 17:05:00,"14,147","1,067","4,267","13,079",0
2025-06-22 17:00:00,"14,591","1,21","4,267","13,381",0
2025-06-22 16:55:00,"15,075","1,35","4,267","13,725",0
2025-06-22 16:50:00,"15,469","1,44","4,267","14,029",0
2025-06-22 16:45:00,"14,387","1,495","4,267","12,892",0
2025-06-22 16:40:00,"14,867","1,471","4,267","13,395",0
2025-06-22 16:35:00,"14,516","1,436","4,267","13,08",0
2025-06-22 16:30:00,"15,292","1,76","4,267","13,532",0
2025-06-22 16:25:00,"14,443","1,938","4,267","12,505",0
2025-06-22 16:20:00,"15,322","1,917","4,267","13,405",0
2025-06-22 16:15:00,"16,803","1,953","4,267","14,85",0
2025-06-22 16:10:00,"15,392","2,012","4,267","13,38",0
2025-06-22 16:05:00,"15,876","2,038","4,267","13,838",0
2025-06-22 16:00:00,"14,76","2,043","4,267","12,717",0
2025-06-22 15:55:00,"16,702","2,042","4,267","14,66",0
2025-06-22 15:50:00,"17,353","2,049","4,267","15,305",0
2025-06-22 15:45:00,"16,355","2,05","4,267","14,305",0
2025-06-22 15:40:00,"17,002","2,06","4,267","14,942",0
2025-06-22 15:35:00,"15,703","2,05","4,267","13,653",0
2025-06-22 15:30:00,"16,713","2,031","4,267","14,681",0
2025-06-22 15:25:00,"18,134","2,034","4,267","16,099",0
2025-06-22 15:20:00,"17,574","2,055","4,267","15,519",0
2025-06-22 15:15:00,"18,34","2,016","4,267","16,324",0
2025-06-22 15:10:00,"19,707","1,872","4,267","17,834",0
2025-06-22 15:05:00,"18,409","1,632","4,267","16,777",0
2025-06-22 15:00:00,"18,485","1,032","4,267","17,454",0
2025-06-22 14:55:00,"16,069","0,634","4,267","15,435",0
2025-06-22 14:50:00,"15,623","0,691","4,267","14,932",0
2025-06-22 14:45:00,"16,58","0,766","4,267","15,814",0
2025-06-22 14:40:00,"15,61","0,926","4,267","14,684",0
2025-06-22 14:35:00,"17,352","1,673","4,267","15,678",0
2025-06-22 14:30:00,"17,95","2,464","4,267","15,487",0
2025-06-22 14:25:00,"18,803","3,557","4,267","15,246",0
2025-06-22 14:20:00,"21,349","3,937","4,267","17,411",0
2025-06-22 14:15:00,"19,343","4,279","4,267","15,064",0
2025-06-22 14:10:00,"20,696","4,528","4,267","16,168",0
2025-06-22 14:05:00,"21,414","4,616","4,267","16,798",0
2025-06-22 14:00:00,"21,759","4,653","4,267","17,106",0
2025-06-22 13:55:00,"22,464","4,638","4,267","17,825",0
2025-06-22 13:50:00,"21,186","4,338","4,267","16,849",0
2025-06-22 13:45:00,"20,386","3,829","4,267","16,557",0
2025-06-22 13:40:00,"18,236","3,495","4,267","14,741",0
2025-06-22 13:35:00,"18,038","4,465","4,267","13,573",0
2025-06-22 13:30:00,"18,755","3,937","4,267","14,818",0
2025-06-22 13:25:00,"16,171","2,93","4,267","13,241",0
2025-06-22 13:20:00,"17,835","3,287","4,267","14,548",0
2025-06-22 13:15:00,"19,209","4,83","4,267","14,379",0
2025-06-22 13:10:00,"19,55","5,443","4,267","14,107",0
2025-06-22 13:05:00,"24,543","9,718","4,267","14,825",0
2025-06-22 13:00:00,"24,113","10,658","4,267","13,455",0
2025-06-22 12:55:00,"23,845","9,832","4,267","14,013",0
2025-06-22 12:50:00,"24,241","9,942","4,267","14,299",0
2025-06-22 12:45:00,"21,299","8,241","4,267","13,059",0
2025-06-22 12:40:00,"20,934","6,789","4,267","14,145",0
2025-06-22 12:35:00,"20,466","7,4","4,267","13,066",0
2025-06-22 12:30:00,"21,215","7,593","4,267","13,622",0
2025-06-22 12:25:00,"21,758","7,007","4,267","14,752",0
2025-06-22 12:20:00,"23,329","9,51","4,267","13,82",0
2025-06-22 12:15:00,"25,205","10,818","4,267","14,387",0
2025-06-22 12:10:00,"23,633","9,154","4,267","14,479",0
2025-06-22 12:05:00,"23,031","7,554","4,267","15,477",0
2025-06-22 12:00:00,"22,379","7,129","4,267","15,249",0
2025-06-22 11:55:00,"21,941","7,316","4,267","14,625",0
2025-06-22 11:50:00,"23,976","7,577","4,267","16,399",0
2025-06-22 11:45:00,"24,9","8,229","4,267","16,671",0
2025-06-22 11:40:00,"24,849","7,703","4,267","17,146",0
2025-06-22 11:35:00,"27,488","8,448","4,267","19,041",0
2025-06-22 11:30:00,"25,258","8,71","4,267","16,547",0
2025-06-22 11:25:00,"25,968","8,695","4,267","17,273",0
2025-06-22 11:20:00,"25,764","8,194","4,267","17,57",0
2025-06-22 11:15:00,"23,275","7,505","4,267","15,771",0
2025-06-22 11:10:00,"25,047","8,181","4,267","16,866",0
2025-06-22 11:05:00,"26,348","8,9","4,267","17,447",0
2025-06-22 11:00:00,"25,02","8,387","4,267","16,633",0
2025-06-22 10:55:00,"24,751","8,025","4,267","16,727",0
2025-06-22 10:50:00,"24,862","8,085","4,267","16,777",0
2025-06-22 10:45:00,"23,314","6,865","4,267","16,448",0
2025-06-22 10:40:00,"22,525","6,034","4,267","16,491",0
2025-06-22 10:35:00,"22,465","5,738","4,267","16,727",0
2025-06-22 10:30:00,"22,573","5,724","4,267","16,849",0
2025-06-22 10:25:00,"23,69","6,113","4,267","17,577",0
2025-06-22 10:20:00,"25,412","7,365","4,267","18,047",0
2025-06-22 10:15:00,"25,83","8,203","4,267","17,627",0
2025-06-22 10:10:00,"24,68","7,897","4,267","16,783",0
2025-06-22 10:05:00,"25,642","9,049","4,267","16,593",0
2025-06-22 10:00:00,"24,824","8,807","4,267","16,018",0
2025-06-22 09:55:00,"25,12","8,868","4,267","16,253",0
2025-06-22 09:50:00,"23,843","8,023","4,267","15,82",0
2025-06-22 09:45:00,"22,678","7,532","4,267","15,146",0
2025-06-22 09:40:00,"22,929","7,658","4,267","15,272",0
2025-06-22 09:35:00,"22,087","7,34","4,267","14,747",0
2025-06-22 09:30:00,"21,546","6,872","4,267","14,674",0
2025-06-22 09:25:00,"19,638","5,124","4,267","14,514",0
2025-06-22 09:20:00,"20,072","5,596","4,267","14,476",0
2025-06-22 09:15:00,"22,209","6,995","4,267","15,214",0
2025-06-22 09:10:00,"24,016","8,06","4,267","15,957",0
2025-06-22 09:05:00,"25,945","8,54","4,267","17,405",0
2025-06-22 09:00:00,"26,309","8,634","4,267","17,676",0
2025-06-22 08:55:00,"22,18","7,174","4,267","15,006",0
2025-06-22 08:50:00,"17,758","5,825","4,267","11,933",0
2025-06-22 08:45:00,"14,168","4,833","4,267","9,336",0
2025-06-22 08:40:00,"12,017","3,756","4,267","8,261",0
2025-06-22 08:35:00,"10,515","3,125","4,267","7,39",0
2025-06-22 08:30:00,"11,418","2,699","4,267","8,719",0
2025-06-22 08:25:00,"11,212","2,553","4,267","8,659",0
2025-06-22 08:20:00,"11,142","2,463","4,267","8,679",0
2025-06-22 08:15:00,"11,614","2,437","4,267","9,177",0
2025-06-22 08:10:00,"11,67","2,447","4,267","9,222",0
2025-06-22 08:05:00,"11,095","2,445","4,267","8,65",0
2025-06-22 08:00:00,"10,652","2,447","4,267","8,205",0
2025-06-22 07:55:00,"10,733","2,47","4,267","8,262",0
2025-06-22 07:50:00,"11,671","2,532","4,267","9,139",0
2025-06-22 07:45:00,"12,589","2,676","4,267","9,913",0
2025-06-22 07:40:00,"12,354","2,889","4,267","9,464",0
2025-06-22 07:35:00,"11,87","3,414","4,267","8,456",0
2025-06-22 07:30:00,"10,629","3,418","4,267","7,211",0
2025-06-22 07:25:00,"9,511","3,189","4,267","6,322",0
2025-06-22 07:20:00,"9,731","3,157","4,267","6,575",0
2025-06-22 07:15:00,"9,089","2,956","4,267","6,133",0
2025-06-22 07:10:00,"8,948","2,923","4,267","6,026",0
2025-06-22 07:05:00,"9,069","2,981","4,267","6,088",0
2025-06-22 07:00:00,"9,203","3,068","4,267","6,135",0
2025-06-22 06:55:00,"9,134","3,125","4,267","6,009",0
2025-06-22 06:50:00,"8,125","2,543","4,267","5,581",0
2025-06-22 06:45:00,"7,805","2,208","4,267","5,597",0
2025-06-22 06:40:00,"7,938","2,043","4,267","5,895",0
2025-06-22 06:35:00,"7,157","1,499","4,267","5,658",0
2025-06-22 06:30:00,"6,834","1,158","4,267","5,677",0
2025-06-22 06:25:00,"6,631","0,998","4,267","5,634",0
2025-06-22 06:20:00,"6,672","0,798","4,267","5,874",0
2025-06-22 06:15:00,"6,317","0,609","4,267","5,708",0
2025-06-22 06:10:00,"6,098","0,449","4,267","5,65",0
2025-06-22 06:05:00,"5,936","0,277","4,267","5,658",0
2025-06-22 06:00:00,"5,882","0,16","4,267","5,722",0
2025-06-22 05:55:00,"5,93","0,075","4,197","5,855",0
2025-06-22 05:50:00,"6,043","-0,011","4,196","6,054",0
2025-06-22 05:45:00,"5,987","-0,057","4,196","6,045",0
2025-06-22 05:40:00,"6,538","-0,012","4,196","6,551",0
2025-06-22 05:35:00,"6,921","-0,014","4,196","6,935",0
2025-06-22 05:30:00,"6,888","-0,017","4,196","6,904",0
2025-06-22 05:25:00,"6,344","-0,018","4,196","6,362",0
2025-06-22 05:20:00,"5,787","-0,018","4,196","5,806",0
2025-06-22 05:15:00,"5,895","-0,018","4,196","5,914",0
2025-06-22 05:10:00,"5,998","-0,018","4,196","6,016",0
2025-06-22 05:05:00,"6,418","-0,018","4,196","6,436",0
2025-06-22 05:00:00,"6,782","-0,018","4,196","6,8",0
2025-06-22 04:55:00,"6,341","-0,019","4,196","6,359",0
2025-06-22 04:50:00,"6,273","-0,019","4,196","6,292",0
2025-06-22 04:45:00,"6,446","-0,019","4,196","6,465",0
2025-06-22 04:40:00,"6,451","-0,019","4,196","6,47",0
2025-06-22 04:35:00,"6,791","-0,019","4,196","6,809",0
2025-06-22 04:30:00,"5,875","-0,019","4,196","5,894",0
2025-06-22 04:25:00,"5,771","-0,019","4,196","5,789",0
2025-06-22 04:20:00,"5,945","-0,019","4,196","5,963",0
2025-06-22 04:15:00,"6,267","-0,019","4,196","6,285",0
2025-06-22 04:10:00,"6,227","-0,019","4,196","6,246",0
2025-06-22 04:05:00,"5,899","-0,019","4,196","5,918",0
2025-06-22 04:00:00,"6,283","-0,019","4,196","6,302",0
2025-06-22 03:55:00,"5,978","-0,019","4,196","5,997",0
2025-06-22 03:50:00,"5,918","-0,019","4,196","5,936",0
